Use Case Name,lda_t0,lda_t1,lda_t2,lda_t3,lda_t4,lda_t5,lda_t6,lda_t7,lda_t8,lda_t9,lda_t10,lda_t11,lda_t12,lda_t13,lda_t14,lda_t15,lda_t16,lda_t17,lda_t18,lda_t19,lda_t20,lda_t21,lda_t22,lda_t23,lda_t24,lda_t25,lda_t26,lda_t27,lda_t28,lda_t29,lda_t30,lda_t31,lda_t32,lda_t33,lda_t34,lda_t35,lda_t36,lda_t37,lda_t38,lda_t39,lda_dom_t_0,lda_dom_t_1,lda_dom_t_2,lda_dom_t_3,lda_dom_t_4,lda_dom_t_5,lda_dom_t_6,lda_dom_t_7,lda_dom_t_8,lda_dom_t_9,lda_dom_t_10,lda_dom_t_11,lda_dom_t_12,lda_dom_t_13,lda_dom_t_14,lda_dom_t_15,lda_dom_t_16,lda_dom_t_17,lda_dom_t_18,lda_dom_t_19,lda_dom_t_20,lda_dom_t_21,lda_dom_t_22,lda_dom_t_23,lda_dom_t_24,lda_dom_t_25,lda_dom_t_26,lda_dom_t_27,lda_dom_t_28,lda_dom_t_29,lda_dom_t_30,lda_dom_t_31,lda_dom_t_32,lda_dom_t_33,lda_dom_t_34,lda_dom_t_35,lda_dom_t_36,lda_dom_t_37,lda_dom_t_38,lda_dom_t_39
Clearview AI,0.00028008484514430165,0.00029897328931838274,0.00023504506680183113,0.09629516303539276,0.05022731423377991,0.3872489929199219,0.00027008564211428165,0.0002490652841515839,0.00030227232491597533,0.0002791123988572508,0.00038964877603575587,0.0002725914237089455,0.14666959643363953,0.000256417813943699,0.00028730928897857666,0.00032511731842532754,0.00027147194487042725,0.00039093493251129985,0.0002100010751746595,0.0002346663095522672,0.00025609121075831354,0.00028559842030517757,0.00022849973174743354,0.05598579719662666,0.00028508069226518273,0.00023697054712101817,0.12167622894048691,0.00023810731363482773,0.10347069799900055,0.0002491206687409431,0.000292886805254966,0.00027522374875843525,0.0002678913588169962,0.029353952035307884,0.0003899860894307494,0.0003126958617940545,0.0002794074243865907,0.00030319608049467206,0.0003745385620277375,0.00024414071231149137,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
JARS - JMIS,0.07694987952709198,0.0013979700161144137,0.0010990479495376348,0.0016322061419487,0.001437006052583456,0.0013968705898150802,0.0012628942495211959,0.12794043123722076,0.001413396093994379,0.0013051024870947003,0.0018219598568975925,0.3515482246875763,0.0644964873790741,0.0011989847989752889,0.0013434303691610694,0.001520217047072947,0.0012693763710558414,0.0018279737560078502,0.0009819447295740247,0.0010972769232466817,0.0011974576627835631,0.0013354304246604443,0.0010684425942599773,0.001705844304524362,0.001333009684458375,0.11509454250335693,0.0014121350832283497,0.0011133666848763824,0.0016543860547244549,0.0011648640502244234,0.0013695103116333485,0.0012869194615632296,0.001252633985131979,0.0014742190251126885,0.2175174057483673,0.0014621354639530182,0.0013064820086583495,0.0014177154516801238,0.001751305884681642,0.0011415783083066344,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Route Optimizer - JMIS,0.001244226936250925,0.001328135491348803,0.0010441457852721214,0.0015506704803556204,0.0013652214547619224,0.00132709089666605,0.0011998072732239962,0.0011064280988648534,0.001342790899798274,0.0012399069964885712,0.0017309451941400766,0.15844762325286865,0.0012625083327293396,0.001139090396463871,0.0012763203121721745,0.0014442757237702608,0.001205965643748641,0.0017366587417200208,0.0009328923770226538,0.13741962611675262,0.001137639512307942,0.0012687200214713812,0.001015069312416017,0.001620630151592195,0.0012664201203733683,0.0010526994010433555,0.2674041986465454,0.0010577492648735642,0.0015717423520982265,0.0011066740844398737,0.0013010973343625665,0.001222632359713316,0.10087601095438004,0.0014005753910169005,0.23273128271102905,0.0013890955597162247,0.0012412177165970206,0.0013468944234773517,0.059560760855674744,0.0010845515644177794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
UiPath OCR activity,0.0011850687442347407,0.0012649877462536097,0.05017055571079254,0.0014769420959055424,0.24221806228160858,0.0012639928609132767,0.001142761087976396,0.0010538216447457671,0.0012789464090019464,0.0011809542775154114,0.001648645498789847,0.20161402225494385,0.04971614107489586,0.0010849309619516134,0.0012156362645328045,0.0013756059342995286,0.16971687972545624,0.001654087333008647,0.0008885369170457125,0.0009928981307893991,0.0010835491120815277,0.0012083972105756402,0.0009668066632002592,0.001543575432151556,0.0012062067398801446,0.0010026475647464395,0.12162671983242035,0.001007457380183041,0.12422998249530792,0.0010540559887886047,0.001239235163666308,0.0011645009508356452,0.0011334768496453762,0.0013339834986254573,0.0016500726342201233,0.001323049422353506,0.0011822025990113616,0.0012828548206016421,0.0015847125323489308,0.0010329852811992168,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Unmanned Aerial Systems (UAS),0.0010822188341990113,0.0011552016949281096,0.0009081898024305701,0.001348760910332203,0.0011874588672071695,0.42148885130882263,0.0010435829171910882,0.0009623623918741941,0.0011679489398375154,0.0010784612968564034,0.0015055625699460506,0.0010532649466767907,0.0010981198865920305,0.06107525900006294,0.1091361716389656,0.0012562196934595704,0.0010489394189789891,0.0015105321072041988,0.0008114224183373153,0.0009067263454198837,0.0009895098628476262,0.0011035226052626967,0.0008828992722555995,0.0014096113154664636,0.06365495920181274,0.000915629614610225,0.15119969844818115,0.0009200220229104161,0.0013670891057699919,0.000962576421443373,0.001131684286519885,0.0010634360369294882,0.0010351043893024325,0.001218209508806467,0.09272550791501999,0.0012082243338227272,0.06382492184638977,0.0011715182336047292,0.00144717819057405,0.0009433344239369035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
 Video Transcription Tool ,0.000778021989390254,0.0008304904331453145,0.0006529101519845426,0.0009696428314782679,0.0008536805398762226,0.0008298372849822044,0.23016884922981262,0.0006918556173332036,0.0008396545890718699,0.0007753207464702427,0.0010823695920407772,0.0007572066970169544,0.0007894534501247108,0.000712279521394521,0.0007980901864357293,0.15941016376018524,0.0007540970109403133,0.001085942261852324,0.0005833427421748638,0.0006518580485135317,0.07043731957674026,0.0007933376473374665,0.0006347284652292728,0.001013388973660767,0.24091246724128723,0.0006582587375305593,0.0008389055146835744,0.0006614165031351149,0.0009828192414715886,0.0006920094601809978,0.0008135833777487278,0.0007645188015885651,0.0007441508350893855,0.0008757875766605139,0.0010833066189661622,0.20923615992069244,0.0007761403103359044,0.0008422205573879182,0.0010403962805867195,0.06218402087688446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Axon Video Retention Solution (VRS) - Transcription,0.06954213976860046,0.0005214113625697792,0.0004099201469216496,0.000608776172157377,0.0005359709030017257,0.0005210012895986438,0.24015431106090546,0.0004343714681454003,0.0005271649570204318,0.00048677384620532393,0.0006795500521548092,0.00047540123341605067,0.0004956469056196511,0.0004471943248063326,0.000501069298479706,0.0005670067621394992,0.13229604065418243,0.0006817930843681097,0.23156674206256866,0.00040925960638560355,0.024358388036489487,0.0004980855155736208,0.08054396510124207,0.1005900502204895,0.10441269725561142,0.0004132782050874084,0.0005266946391202509,0.00041526072891429067,0.0006170487613417208,0.0004344680637586862,0.0005107964971102774,0.00047999201342463493,0.0004672042850870639,0.000549850519746542,0.0006801382987760007,0.000545343616977334,0.000487288401927799,0.0005287759704515338,0.0006531976978294551,0.00042578301508910954,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Open Source Investigative Tool (Procurement ID: NNG15SC19B),0.000889085466042161,0.05248697102069855,0.0007461137720383704,0.18993331491947174,0.0009755443315953016,0.25946375727653503,0.0008573445375077426,0.0007906187092885375,0.0009595161536708474,0.0008859985391609371,0.0012368790339678526,0.0008652987307868898,0.0009021487785503268,0.0008139581186696887,0.0009120183531194925,0.04501691833138466,0.0008617451530881226,0.0012409617193043232,0.0006666155532002449,0.0007449114345945418,0.0008129214402288198,0.0009065874037332833,0.0007253366056829691,0.0011580513091757894,0.0009049440268427134,0.000752225867472589,0.28613436222076416,0.0007558343932032585,0.0011231177486479282,0.0007907944964244962,0.08913914859294891,0.0008736546733416617,0.0008503791177645326,0.0010008071549236774,0.001237949705682695,0.0009926040656864643,0.0008869351586326957,0.0009624484227970243,0.04796715825796127,0.0007749864598736167,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Prisoner Movement Management (JPMM) - JPATS,0.0011852269526571035,0.0012651566648855805,0.0009946335339918733,0.0014771393034607172,0.0013004840584471822,0.0012641616631299257,0.0011429137084633112,0.0010539623908698559,0.0012791171902790666,0.001181111903861165,0.0016488656401634216,0.1954488307237625,0.0012026415206491947,0.001085075899027288,0.0012157985474914312,0.0013757896376773715,0.0011487799929454923,0.0016543081728741527,0.0008886555442586541,0.00099303072784096,0.0010836938163265586,0.0012085585622116923,0.0009669357677921653,0.0015437814872711897,0.001206367858685553,0.0010027814423665404,0.30118459463119507,0.001007591956295073,0.0014972119824960828,0.0010541967349126935,0.0012394007062539458,0.001164656481705606,0.0011336281895637512,0.0013341616140678525,0.3251937925815582,0.08411078155040741,0.001182360458187759,0.0012830261839553714,0.05176357924938202,0.0010331232333555818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Aware,0.0011314135044813156,0.08815105259418488,0.0009494735859334469,0.001410071854479611,0.0012414375087246299,0.06651975214481354,0.0010910213459283113,0.001006108708679676,0.0012210407294332981,0.0011274851858615875,0.0015740012750029564,0.0011011435417458415,0.0011480373796075583,0.10099564492702484,0.001160596963018179,0.0013133239699527621,0.0010966212721541524,0.0015791966579854488,0.0008483074489049613,0.0009479435975663364,0.0010344902984797955,0.0011536857346072793,0.0009230334544554353,0.0014736884040758014,0.0011515944497659802,0.0009572516428306699,0.21104104816913605,0.0009618436452001333,0.0014292332343757153,0.0010063324589282274,0.0011831275187432766,0.0011117769172415137,0.0010821573669090867,0.0012735859490931034,0.31413400173187256,0.17961683869361877,0.0011286770459264517,0.0012247721897438169,0.0015129628591239452,0.0009862157749012113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Language Weaver,0.0014631628291681409,0.0015618359902873635,0.001227875123731792,0.0018235285533592105,0.0016054476145654917,0.0015606075758114457,0.0014109270414337516,0.0013011166593059897,0.0015790702309459448,0.001458082697354257,0.002035524696111679,0.0014240171294659376,0.0014846610138192773,0.0013395262649282813,0.001500903395935893,0.0016984123503789306,0.0014181690057739615,0.002042243489995599,0.001097045373171568,0.0012258965289220214,0.0013378200819715858,0.0014919656096026301,0.0011936821974813938,0.0019057983299717307,0.0014892611652612686,0.0012379337567836046,0.1996804028749466,0.0012438722187653184,0.0018483082531020045,0.0013014059513807297,0.08045059442520142,0.0014377684565261006,0.0013994639739394188,0.0016470225527882576,0.37465015053749084,0.0016335226828232408,0.0014596240362152457,0.2911014258861542,0.0019565888214856386,0.0012753907358273864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
LexisNexis,0.0013820467283949256,0.26910579204559326,0.001159803126938641,0.26541268825531006,0.0015164435608312488,0.0014740893384441733,0.0013327068882063031,0.0012289842125028372,0.00149152847006917,0.001377248321659863,0.06787925958633423,0.0013450713595375419,0.1217033639550209,0.0012652644654735923,0.001417695078998804,0.0016042544739320874,0.001339547336101532,0.0019290238851681352,0.0010362264001742005,0.0011579341953620315,0.001263652928173542,0.0014092528726905584,0.0011275059077888727,0.0018001431599259377,0.0014066982548683882,0.0011693042470142245,0.09156852215528488,0.0011749134864658117,0.0017458403017371893,0.0012292575556784868,0.001445216592401266,0.0013580602826550603,0.0013218793319538236,0.0015557135920971632,0.0019243420101702213,0.0015429621562361717,0.0013787042116746306,0.1363661289215088,0.0018481179140508175,0.0012046844931319356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Westlaw,0.0013823809567838907,0.26744651794433594,0.001160083687864244,0.26446017622947693,0.0015168102690950036,0.0014744458021596074,0.00133302912581712,0.0012292814208194613,0.0014918891247361898,0.0013775813858956099,0.06728437542915344,0.0013453966239467263,0.12174340337514877,0.0012655704049393535,0.0014180379221215844,0.0016046423697844148,0.0013398713199421763,0.0019294904777780175,0.001036477042362094,0.001158214290626347,0.0012639585183933377,0.0014095936203375459,0.0011277785524725914,0.0018005785532295704,0.0014070385368540883,0.0011695870198309422,0.09128440916538239,0.0011751976562663913,0.07266160100698471,0.0012295548804104328,0.0014455660711973906,0.001358388690277934,0.0013221991248428822,0.0015560898464173079,0.0019248074386268854,0.001543335267342627,0.001379037625156343,0.0688897967338562,0.001848564832471311,0.0012049758806824684,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
